platform,category,contest_id,contest_title,year,start_epoch_second,problem_id,problem_index,problem_name,problem_title,difficulty,solver_count,ai_tags,ai_tag_count,problem_url,difficulty_100,clean_text_len,clean_text,acceptance_rate
atcoder,others,adt_all_20231108_2,AtCoder Daily Training ALL 2023/11/8 18:00start,2023,1699434000,abc246_a,A,Four Points,A. Four Points,-670.0,15460,"['case work', 'coordinate geometry', 'implementation']",3,https://atcoder.jp/contests/adt_all_20231108_2/tasks/abc246_a,13.15,,,
atcoder,others,adt_all_20231108_2,AtCoder Daily Training ALL 2023/11/8 18:00start,2023,1699434000,abc257_e,H,Addition and Multiplication 2,E. Addition and Multiplication 2,1385.0,4642,"['dp', 'greedy', 'implementation', 'optimization']",4,https://atcoder.jp/contests/adt_all_20231108_2/tasks/abc257_e,48.988,,,
atcoder,others,adt_all_20231108_2,AtCoder Daily Training ALL 2023/11/8 18:00start,2023,1699434000,abc270_c,F,Simple path,C. Simple path,625.0,8921,"['dfs', 'graph', 'path', 'tree']",4,https://atcoder.jp/contests/adt_all_20231108_2/tasks/abc270_c,35.734,,,
atcoder,others,adt_all_20231108_2,AtCoder Daily Training ALL 2023/11/8 18:00start,2023,1699434000,abc271_b,D,Maintain Multiple Sequences,B. Maintain Multiple Sequences,-166.0,11243,"['array', 'implementation', 'query']",3,https://atcoder.jp/contests/adt_all_20231108_2/tasks/abc271_b,21.939,,,
atcoder,others,adt_all_20231108_2,AtCoder Daily Training ALL 2023/11/8 18:00start,2023,1699434000,abc315_f,I,Shortcuts,F. Shortcuts,1674.0,3156,"['dp', 'euclidean distance', 'geometry', 'optimization', 'shortest path']",5,https://atcoder.jp/contests/adt_all_20231108_2/tasks/abc315_f,54.029,,,
atcoder,others,adt_all_20231109_1,AtCoder Daily Training ALL 2023/11/9 16:30start,2023,1699515000,abc235_b,C,Climbing Takahashi,B. Climbing Takahashi,-806.0,14463,"['conditional', 'implementation', 'simulation']",3,https://atcoder.jp/contests/adt_all_20231109_1/tasks/abc235_b,10.778,,,
atcoder,others,adt_all_20231109_1,AtCoder Daily Training ALL 2023/11/9 16:30start,2023,1699515000,abc267_a,A,Saturday,A. Saturday,-984.0,14413,"['case work', 'implementation', 'string']",3,https://atcoder.jp/contests/adt_all_20231109_1/tasks/abc267_a,7.674,,,
atcoder,others,adt_all_20231109_1,AtCoder Daily Training ALL 2023/11/9 16:30start,2023,1699515000,abc282_b,D,Let's Get a Perfect Score,B. Let's Get a Perfect Score,-284.0,11408,"['brute force', 'conditional', 'implementation', 'string']",4,https://atcoder.jp/contests/adt_all_20231109_1/tasks/abc282_b,19.881,,,
atcoder,others,adt_all_20231109_1,AtCoder Daily Training ALL 2023/11/9 16:30start,2023,1699515000,abc289_c,F,Coverage,C. Coverage,396.0,9578,"['bitmask', 'brute force', 'implementation', 'set', 'set cover']",5,https://atcoder.jp/contests/adt_all_20231109_1/tasks/abc289_c,31.74,,,
atcoder,others,adt_all_20231109_1,AtCoder Daily Training ALL 2023/11/9 16:30start,2023,1699515000,abc291_f,I,Teleporter and Closed off,F. Teleporter and Closed off,1449.0,3274,"['bfs', 'directed graph', 'graph', 'shortest path']",4,https://atcoder.jp/contests/adt_all_20231109_1/tasks/abc291_f,50.105,,,
atcoder,others,adt_all_20231109_1,AtCoder Daily Training ALL 2023/11/9 16:30start,2023,1699515000,abc296_d,G,M<=ab,D. M<=ab,999.0,7500,"['enumeration', 'implementation', 'optimization', 'search']",4,https://atcoder.jp/contests/adt_all_20231109_1/tasks/abc296_d,42.257,,,
atcoder,others,adt_all_20231109_1,AtCoder Daily Training ALL 2023/11/9 16:30start,2023,1699515000,abc311_a,B,First ABC,A. First ABC,-876.0,16938,"['implementation', 'set', 'string']",3,https://atcoder.jp/contests/adt_all_20231109_1/tasks/abc311_a,9.557,,,
atcoder,others,adt_all_20231109_1,AtCoder Daily Training ALL 2023/11/9 16:30start,2023,1699515000,abc315_c,E,Flavors,C. Flavors,312.0,11007,"['greedy', 'implementation', 'search', 'sorting']",4,https://atcoder.jp/contests/adt_all_20231109_1/tasks/abc315_c,30.276,,,
atcoder,others,adt_all_20231109_1,AtCoder Daily Training ALL 2023/11/9 16:30start,2023,1699515000,abc318_e,H,Sandwiches,E. Sandwiches,1004.0,6533,"['combinatorics', 'counting', 'implementation']",3,https://atcoder.jp/contests/adt_all_20231109_1/tasks/abc318_e,42.344,,,
atcoder,others,adt_all_20231109_2,AtCoder Daily Training ALL 2023/11/9 18:30start,2023,1699522200,abc216_a,B,Signed Difficulty,A. Signed Difficulty,-860.0,15718,"['case work', 'conditional', 'implementation', 'string']",4,https://atcoder.jp/contests/adt_all_20231109_2/tasks/abc216_a,9.836,,,
atcoder,others,adt_all_20231109_2,AtCoder Daily Training ALL 2023/11/9 18:30start,2023,1699522200,abc232_c,F,Graph Isomorphism,C. Graph Isomorphism,685.0,7437,"['brute force', 'graph', 'permutation']",3,https://atcoder.jp/contests/adt_all_20231109_2/tasks/abc232_c,36.781,,,
atcoder,others,adt_all_20231109_2,AtCoder Daily Training ALL 2023/11/9 18:30start,2023,1699522200,abc241_f,I,Skate,F. Skate,1888.0,2324,"['bfs', 'data structure', 'graph', 'grid', 'shortest path']",5,https://atcoder.jp/contests/adt_all_20231109_2/tasks/abc241_f,57.761,,,
atcoder,others,adt_all_20231109_2,AtCoder Daily Training ALL 2023/11/9 18:30start,2023,1699522200,abc251_a,A,Six Characters,A. Six Characters,-1113.0,14569,"['implementation', 'string']",2,https://atcoder.jp/contests/adt_all_20231109_2/tasks/abc251_a,5.424,,,
atcoder,others,adt_all_20231109_2,AtCoder Daily Training ALL 2023/11/9 18:30start,2023,1699522200,abc260_b,D,Better Students Are Needed!,B. Better Students Are Needed!,112.0,10309,"['implementation', 'simulation', 'sorting']",3,https://atcoder.jp/contests/adt_all_20231109_2/tasks/abc260_b,26.788,,,
atcoder,others,adt_all_20231109_2,AtCoder Daily Training ALL 2023/11/9 18:30start,2023,1699522200,abc261_c,E,NewFolder(1),C. NewFolder(1),79.0,12009,"['counting', 'implementation', 'map', 'string']",4,https://atcoder.jp/contests/adt_all_20231109_2/tasks/abc261_c,26.212,,,
atcoder,others,adt_all_20231109_2,AtCoder Daily Training ALL 2023/11/9 18:30start,2023,1699522200,abc265_e,H,Warp,E. Warp,1531.0,4244,"['coordinate compression', 'counting', 'dp', 'map', 'modular arithmetic']",5,https://atcoder.jp/contests/adt_all_20231109_2/tasks/abc265_e,51.535,,,
atcoder,others,adt_all_20231109_2,AtCoder Daily Training ALL 2023/11/9 18:30start,2023,1699522200,abc280_b,C,Inverse Prefix Sum,B. Inverse Prefix Sum,-769.0,13465,"['array', 'implementation', 'prefix sum']",3,https://atcoder.jp/contests/adt_all_20231109_2/tasks/abc280_b,11.423,,,
atcoder,others,adt_all_20231109_2,AtCoder Daily Training ALL 2023/11/9 18:30start,2023,1699522200,abc282_d,G,Make Bipartite 2,D. Make Bipartite 2,1154.0,5630,"['bipartite graph', 'connected components', 'counting', 'graph theory', 'graph coloring']",5,https://atcoder.jp/contests/adt_all_20231109_2/tasks/abc282_d,44.96,,,
atcoder,others,adt_all_20231114_1,AtCoder Daily Training ALL 2023/11/14 15:30start,2023,1699943400,abc221_a,A,Seismic magnitude scales,A. Seismic magnitude scales,-1081.0,17590,"['modular exponentiation', 'implementation']",2,https://atcoder.jp/contests/adt_all_20231114_1/tasks/abc221_a,5.982,,,
atcoder,others,adt_all_20231114_1,AtCoder Daily Training ALL 2023/11/14 15:30start,2023,1699943400,abc228_a,B,On and Off,A. On and Off,-395.0,13051,"['case work', 'conditional', 'implementation', 'time']",4,https://atcoder.jp/contests/adt_all_20231114_1/tasks/abc228_a,17.946,,,
atcoder,others,adt_all_20231114_1,AtCoder Daily Training ALL 2023/11/14 15:30start,2023,1699943400,abc231_b,C,Election,B. Election,-535.0,12724,"['counting', 'implementation', 'search', 'string']",4,https://atcoder.jp/contests/adt_all_20231114_1/tasks/abc231_b,15.504,,,
atcoder,others,adt_all_20231114_1,AtCoder Daily Training ALL 2023/11/14 15:30start,2023,1699943400,abc248_d,G,Range Count Query,D. Range Count Query,793.0,9556,"['binary search', 'data structure', 'implementation', 'query']",4,https://atcoder.jp/contests/adt_all_20231114_1/tasks/abc248_d,38.664,,,
atcoder,others,adt_all_20231114_1,AtCoder Daily Training ALL 2023/11/14 15:30start,2023,1699943400,abc265_c,E,Belt Conveyor,C. Belt Conveyor,146.0,10823,"['cycle', 'grid', 'implementation', 'boolean array']",4,https://atcoder.jp/contests/adt_all_20231114_1/tasks/abc265_c,27.381,,,
atcoder,others,adt_all_20231114_1,AtCoder Daily Training ALL 2023/11/14 15:30start,2023,1699943400,abc294_f,I,Sugar Water 2,F. Sugar Water 2,1891.0,2347,"['binary search', 'counting', 'two pointer']",3,https://atcoder.jp/contests/adt_all_20231114_1/tasks/abc294_f,57.813,,,
atcoder,others,adt_all_20231114_1,AtCoder Daily Training ALL 2023/11/14 15:30start,2023,1699943400,abc310_b,D,Strictly Superior,B. Strictly Superior,171.0,11364,"['brute force', 'conditional', 'implementation', 'set']",4,https://atcoder.jp/contests/adt_all_20231114_1/tasks/abc310_b,27.817,,,
atcoder,others,adt_all_20231114_1,AtCoder Daily Training ALL 2023/11/14 15:30start,2023,1699943400,abc322_c,F,Festival,C. Festival,-56.0,16497,"['binary search', 'implementation', 'search']",3,https://atcoder.jp/contests/adt_all_20231114_1/tasks/abc322_c,23.858,,,
atcoder,others,adt_all_20231114_1,AtCoder Daily Training ALL 2023/11/14 15:30start,2023,1699943400,abc322_e,H,Product Development,E. Product Development,1193.0,5266,"['bitmask', 'dp', 'optimization', 'subset']",4,https://atcoder.jp/contests/adt_all_20231114_1/tasks/abc322_e,45.64,,,
atcoder,others,adt_all_20231114_2,AtCoder Daily Training ALL 2023/11/14 17:30start,2023,1699950600,abc213_a,A,Bitwise Exclusive Or,A. Bitwise Exclusive Or,-600.0,18231,"['bit manipulation', 'implementation', 'xor']",3,https://atcoder.jp/contests/adt_all_20231114_2/tasks/abc213_a,14.37,,,
atcoder,others,adt_all_20231114_2,AtCoder Daily Training ALL 2023/11/14 17:30start,2023,1699950600,abc217_d,G,Cutting Woods,D. Cutting Woods,802.0,10394,"['binary search', 'data structure', 'implementation', 'set']",4,https://atcoder.jp/contests/adt_all_20231114_2/tasks/abc217_d,38.821,,,
atcoder,others,adt_all_20231114_2,AtCoder Daily Training ALL 2023/11/14 17:30start,2023,1699950600,abc219_c,E,Neo-lexicographic Ordering,C. Neo-lexicographic Ordering,227.0,10533,"['sorting', 'implementation', 'string']",3,https://atcoder.jp/contests/adt_all_20231114_2/tasks/abc219_c,28.793,,,
atcoder,others,adt_all_20231114_2,AtCoder Daily Training ALL 2023/11/14 17:30start,2023,1699950600,abc223_b,D,String Shifting,B. String Shifting,-213.0,12001,"['implementation', 'string']",2,https://atcoder.jp/contests/adt_all_20231114_2/tasks/abc223_b,21.12,,,
atcoder,others,adt_all_20231114_2,AtCoder Daily Training ALL 2023/11/14 17:30start,2023,1699950600,abc241_b,C,Pasta,B. Pasta,-503.0,14985,"['counting', 'implementation', 'matching']",3,https://atcoder.jp/contests/adt_all_20231114_2/tasks/abc241_b,16.062,,,
atcoder,others,adt_all_20231114_2,AtCoder Daily Training ALL 2023/11/14 17:30start,2023,1699950600,abc246_f,I,typewriter,F. typewriter,1677.0,3181,"['inclusion exclusion', 'formula', 'number theory', 'subset']",4,https://atcoder.jp/contests/adt_all_20231114_2/tasks/abc246_f,54.081,,,
atcoder,others,adt_all_20231114_2,AtCoder Daily Training ALL 2023/11/14 17:30start,2023,1699950600,abc269_c,F,Submask,C. Submask,384.0,9396,"['base representation', 'bit manipulation', 'bitmask', 'subset']",4,https://atcoder.jp/contests/adt_all_20231114_2/tasks/abc269_c,31.531,,,
atcoder,others,adt_all_20231114_2,AtCoder Daily Training ALL 2023/11/14 17:30start,2023,1699950600,abc286_e,H,Souvenir,E. Souvenir,1128.0,4843,"['bfs', 'dp', 'graph', 'shortest path']",4,https://atcoder.jp/contests/adt_all_20231114_2/tasks/abc286_e,44.506,,,
atcoder,others,adt_all_20231114_2,AtCoder Daily Training ALL 2023/11/14 17:30start,2023,1699950600,abc297_a,B,Double Click,A. Double Click,-900.0,15674,"['array', 'conditional', 'implementation']",3,https://atcoder.jp/contests/adt_all_20231114_2/tasks/abc297_a,9.138,,,
atcoder,others,adt_all_20231115_1,AtCoder Daily Training ALL 2023/11/15 16:00start,2023,1700031600,abc219_a,A,AtCoder Quiz 2,A. AtCoder Quiz 2,-1257.0,18181,"['case work', 'conditional', 'implementation']",3,https://atcoder.jp/contests/adt_all_20231115_1/tasks/abc219_a,2.912,,,
atcoder,others,adt_all_20231115_1,AtCoder Daily Training ALL 2023/11/15 16:00start,2023,1700031600,abc227_c,F,ABC conjecture,C. ABC conjecture,692.0,8559,"['counting', 'enumeration', 'math', 'number theory']",4,https://atcoder.jp/contests/adt_all_20231115_1/tasks/abc227_c,36.903,,,
atcoder,others,adt_all_20231115_1,AtCoder Daily Training ALL 2023/11/15 16:00start,2023,1700031600,abc239_d,G,Prime Sum Game,D. Prime Sum Game,215.0,9950,"['brute force', 'game theory', 'number theory', 'primality test']",4,https://atcoder.jp/contests/adt_all_20231115_1/tasks/abc239_d,28.584,,,
atcoder,others,adt_all_20231115_1,AtCoder Daily Training ALL 2023/11/15 16:00start,2023,1700031600,abc247_b,D,Unique Nicknames,B. Unique Nicknames,127.0,11268,"['implementation', 'set', 'string', 'string matching', 'validation']",5,https://atcoder.jp/contests/adt_all_20231115_1/tasks/abc247_b,27.049,,,
atcoder,others,adt_all_20231115_1,AtCoder Daily Training ALL 2023/11/15 16:00start,2023,1700031600,abc252_b,C,Takahashi's Failure,B. Takahashi's Failure,-497.0,14314,"['array', 'implementation', 'search', 'set']",4,https://atcoder.jp/contests/adt_all_20231115_1/tasks/abc252_b,16.167,,,
atcoder,others,adt_all_20231115_1,AtCoder Daily Training ALL 2023/11/15 16:00start,2023,1700031600,abc273_e,H,Notebook,E. Notebook,1624.0,3318,"['persistent data structure', 'stack', 'implementation']",3,https://atcoder.jp/contests/adt_all_20231115_1/tasks/abc273_e,53.157,,,
atcoder,others,adt_all_20231115_1,AtCoder Daily Training ALL 2023/11/15 16:00start,2023,1700031600,abc276_a,B,Rightmost,A. Rightmost,-974.0,14945,"['string', 'implementation']",2,https://atcoder.jp/contests/adt_all_20231115_1/tasks/abc276_a,7.848,,,
atcoder,others,adt_all_20231115_1,AtCoder Daily Training ALL 2023/11/15 16:00start,2023,1700031600,abc300_f,I,More Holidays,F. More Holidays,1846.0,2319,"['binary search', 'prefix sum', 'sliding window', 'string', 'two pointer']",5,https://atcoder.jp/contests/adt_all_20231115_1/tasks/abc300_f,57.028,,,
atcoder,others,adt_all_20231115_1,AtCoder Daily Training ALL 2023/11/15 16:00start,2023,1700031600,abc310_c,E,Reversible,C. Reversible,245.0,12235,"['implementation', 'set', 'string', 'string reversal', 'validation']",5,https://atcoder.jp/contests/adt_all_20231115_1/tasks/abc310_c,29.107,,,
atcoder,others,adt_all_20231115_2,AtCoder Daily Training ALL 2023/11/15 18:00start,2023,1700038800,abc245_a,A,Good morning,A. Good morning,-716.0,15792,"['comparison', 'implementation', 'time']",3,https://atcoder.jp/contests/adt_all_20231115_2/tasks/abc245_a,12.347,,,
atcoder,others,adt_all_20231115_2,AtCoder Daily Training ALL 2023/11/15 18:00start,2023,1700038800,abc247_c,E,1 2 1 3 1 2 1,C. 1 2 1 3 1 2 1,5.0,14087,"['implementation', 'recursion', 'sequence']",3,https://atcoder.jp/contests/adt_all_20231115_2/tasks/abc247_c,24.922,,,
atcoder,others,adt_all_20231115_2,AtCoder Daily Training ALL 2023/11/15 18:00start,2023,1700038800,abc253_d,G,FizzBuzz Sum Hard,D. FizzBuzz Sum Hard,520.0,9812,"['inclusion exclusion', 'formula', 'number theory', 'sum']",4,https://atcoder.jp/contests/adt_all_20231115_2/tasks/abc253_d,33.903,,,
atcoder,others,adt_all_20231115_2,AtCoder Daily Training ALL 2023/11/15 18:00start,2023,1700038800,abc262_c,F,Min Max Pair,C. Min Max Pair,360.0,10010,"['conditional', 'counting', 'implementation']",3,https://atcoder.jp/contests/adt_all_20231115_2/tasks/abc262_c,31.113,,,
atcoder,others,adt_all_20231115_2,AtCoder Daily Training ALL 2023/11/15 18:00start,2023,1700038800,abc276_b,D,Adjacency List,B. Adjacency List,-11.0,11552,"['graph', 'implementation', 'sorting']",3,https://atcoder.jp/contests/adt_all_20231115_2/tasks/abc276_b,24.642,,,
atcoder,others,adt_all_20231115_2,AtCoder Daily Training ALL 2023/11/15 18:00start,2023,1700038800,abc277_b,C,Playing Cards Validation,B. Playing Cards Validation,-362.0,11364,"['implementation', 'set', 'string', 'validation']",4,https://atcoder.jp/contests/adt_all_20231115_2/tasks/abc277_b,18.521,,,
atcoder,others,adt_all_20231115_2,AtCoder Daily Training ALL 2023/11/15 18:00start,2023,1700038800,abc280_f,I,Pay or Receive,F. Pay or Receive,1819.0,2393,"['bellman ford', 'cycle', 'graph', 'longest path', 'shortest path']",5,https://atcoder.jp/contests/adt_all_20231115_2/tasks/abc280_f,56.557,,,
atcoder,others,adt_all_20231115_2,AtCoder Daily Training ALL 2023/11/15 18:00start,2023,1700038800,abc303_a,B,Similar String,A. Similar String,-763.0,14076,"['string matching', 'implementation', 'string']",3,https://atcoder.jp/contests/adt_all_20231115_2/tasks/abc303_a,11.528,,,
atcoder,others,adt_all_20231115_2,AtCoder Daily Training ALL 2023/11/15 18:00start,2023,1700038800,abc314_e,H,Roulettes,E. Roulettes,1722.0,2884,"['dp', 'expectation', 'optimization', 'probability']",4,https://atcoder.jp/contests/adt_all_20231115_2/tasks/abc314_e,54.866,,,
atcoder,others,adt_all_20231116_1,AtCoder Daily Training ALL 2023/11/16 16:30start,2023,1700119800,abc229_c,E,Cheese,C. Cheese,45.0,11501,"['greedy', 'optimization', 'sorting']",3,https://atcoder.jp/contests/adt_all_20231116_1/tasks/abc229_c,25.619,,,
atcoder,others,adt_all_20231116_1,AtCoder Daily Training ALL 2023/11/16 16:30start,2023,1700119800,abc231_e,H,Minimal payments,E. Minimal payments,1740.0,2820,"['dp', 'greedy', 'number theory', 'optimization']",4,https://atcoder.jp/contests/adt_all_20231116_1/tasks/abc231_e,55.18,,,
atcoder,others,adt_all_20231116_1,AtCoder Daily Training ALL 2023/11/16 16:30start,2023,1700119800,abc238_a,B,Exponential or Quadratic,A. Exponential or Quadratic,-689.0,15086,"['implementation', 'math']",2,https://atcoder.jp/contests/adt_all_20231116_1/tasks/abc238_a,12.818,,,
atcoder,others,adt_all_20231116_1,AtCoder Daily Training ALL 2023/11/16 16:30start,2023,1700119800,abc256_c,F,Filling 3x3 array,C. Filling 3x3 array,541.0,8929,"['backtracking', 'brute force', 'constraint', 'enumeration', 'grid']",5,https://atcoder.jp/contests/adt_all_20231116_1/tasks/abc256_c,34.269,,,
atcoder,others,adt_all_20231116_1,AtCoder Daily Training ALL 2023/11/16 16:30start,2023,1700119800,abc262_f,I,Erase and Rotate,F. Erase and Rotate,2334.0,967,"['backtracking', 'brute force', 'dfs', 'enumeration', 'grid']",5,https://atcoder.jp/contests/adt_all_20231116_1/tasks/abc262_f,65.539,,,
atcoder,others,adt_all_20231116_1,AtCoder Daily Training ALL 2023/11/16 16:30start,2023,1700119800,abc275_b,D,ABC-DEF,B. ABC-DEF,-1.0,11422,"['implementation', 'math', 'modular arithmetic']",3,https://atcoder.jp/contests/adt_all_20231116_1/tasks/abc275_b,24.817,,,
atcoder,others,adt_all_20231116_1,AtCoder Daily Training ALL 2023/11/16 16:30start,2023,1700119800,abc279_b,C,LOOKUP,B. LOOKUP,-533.0,11921,"['implementation', 'string', 'string matching', 'substring']",4,https://atcoder.jp/contests/adt_all_20231116_1/tasks/abc279_b,15.539,,,
atcoder,others,adt_all_20231116_1,AtCoder Daily Training ALL 2023/11/16 16:30start,2023,1700119800,abc314_a,A,3.14,A. 3.14,-630.0,16150,"['implementation', 'string']",2,https://atcoder.jp/contests/adt_all_20231116_1/tasks/abc314_a,13.847,,,
atcoder,others,adt_all_20231116_1,AtCoder Daily Training ALL 2023/11/16 16:30start,2023,1700119800,abc324_d,G,Square Permutation,D. Square Permutation,895.0,7285,"['counting', 'enumeration', 'math', 'number theory', 'perfect squares']",5,https://atcoder.jp/contests/adt_all_20231116_1/tasks/abc324_d,40.443,,,
